user_id,persona_type,assigned_group,manual_perk,total_spend_manual,num_trips_manual,conversion_rate_manual,RFM_score_manual,browsing_rate_manual,business_rate_manual,cluster,segment_name,ml_perk,total_spend_ml,num_trips_ml,conversion_rate_ml,RFM_score_ml,browsing_rate_ml,business_rate_ml
399799,Solo,Baseline Travelers,exclusive discounts,2991.1,4.0,0.5,6.0,0.5,0.0,4,Baseline Travelers,exclusive discounts,2991.1,4.0,0.5,6.0,0.5,0.0
400275,Family,High-Intent Browsers & Spenders,no cancellation fees,2795.882,2.0,0.25,2.0,0.75,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,2795.882,2.0,0.25,2.0,0.75,0.5
400582,Weekender,Baseline Travelers,exclusive discounts,3801.316,4.0,0.5,7.0,0.5,0.0,4,Baseline Travelers,exclusive discounts,3801.316,4.0,0.5,7.0,0.5,0.0
400899,Solo,High-Intent Browsers & Spenders,no cancellation fees,4414.02,3.0,0.375,6.0,0.625,0.3333333333333333,2,Group & Family Travelers / Heavy Baggage,free checked bags,4414.02,3.0,0.375,6.0,0.625,0.3333333333333333
401245,Solo,High-Intent Browsers & Spenders,no cancellation fees,2552.336,3.0,0.375,4.0,0.625,0.6666666666666666,3,High-Intent Browsers & Spenders,no cancellation fees,2552.336,3.0,0.375,4.0,0.625,0.6666666666666666
402332,Weekender,Baseline Travelers,exclusive discounts,1638.378,2.0,0.25,1.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,1638.378,2.0,0.25,1.0,0.75,0.0
402978,Solo,High-Intent Browsers & Spenders,no cancellation fees,4596.033,4.0,0.5,8.0,0.5,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,4596.033,4.0,0.5,8.0,0.5,0.5
403881,Solo,VIP High-Frequency Spenders,1 night free hotel plus flight,6992.422500000001,4.0,0.5,8.0,0.5,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,6992.422500000001,4.0,0.5,8.0,0.5,0.0
404879,Solo,VIP High-Frequency Spenders,1 night free hotel plus flight,6861.04,4.0,0.5,8.0,0.5,0.25,0,VIP High-Frequency Spenders,1 night free hotel plus flight,6861.04,4.0,0.5,8.0,0.5,0.25
405305,Family,Baseline Travelers,exclusive discounts,3974.6666666666665,3.0,0.3333333333333333,5.0,0.6666666666666666,0.0,1,Hotel & Business Focused Travelers,free hotel meal,3974.6666666666665,3.0,0.3333333333333333,5.0,0.6666666666666666,0.0
406210,Family,Baseline Travelers,exclusive discounts,3112.215,2.0,0.25,3.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,3112.215,2.0,0.25,3.0,0.75,0.0
407118,Solo,High-Intent Browsers & Spenders,no cancellation fees,2577.0299999999997,2.0,0.5,3.0,0.5,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,2577.0299999999997,2.0,0.5,3.0,0.5,0.5
407250,Solo,High-Intent Browsers & Spenders,no cancellation fees,4854.139999999999,4.0,0.5,7.0,0.5,0.5,1,Hotel & Business Focused Travelers,free hotel meal,4854.14,4.0,0.5,7.0,0.5,0.5
407275,Solo,Baseline Travelers,exclusive discounts,3907.9,4.0,0.5,7.0,0.5,0.0,4,Baseline Travelers,exclusive discounts,3907.9,4.0,0.5,7.0,0.5,0.0
407434,Family,Group & Family Travelers / Heavy Baggage,free checked bags,3186.0,1.0,0.125,4.0,0.875,0.0,4,Baseline Travelers,exclusive discounts,3186.0,1.0,0.125,4.0,0.875,0.0
407642,Solo,High-Intent Browsers & Spenders,no cancellation fees,1689.54,2.0,0.25,2.0,0.75,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,1689.54,2.0,0.25,2.0,0.75,0.5
408551,Family,High-Intent Browsers & Spenders,no cancellation fees,2238.7799999999997,2.0,0.2222222222222222,2.0,0.7777777777777778,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,2238.7799999999997,2.0,0.2222222222222222,2.0,0.7777777777777778,0.5
409073,Solo,Hotel & Business Focused Travelers,free hotel meal,3960.12,3.0,0.375,8.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,3960.12,3.0,0.375,8.0,0.625,0.0
411179,Solo,Hotel & Business Focused Travelers,free hotel meal,5396.248,2.0,0.5,5.0,0.5,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,5396.248,2.0,0.5,5.0,0.5,0.5
411701,Solo,Hotel & Business Focused Travelers,free hotel meal,1472.54,2.0,0.25,2.0,0.75,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,1472.54,2.0,0.25,2.0,0.75,0.0
413128,Group,VIP High-Frequency Spenders,1 night free hotel plus flight,14722.906,5.0,0.5,12.0,0.5,0.2,0,VIP High-Frequency Spenders,1 night free hotel plus flight,14722.906,5.0,0.5,12.0,0.5,0.2
413340,Family,Baseline Travelers,exclusive discounts,2160.12,3.0,0.375,4.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,2160.12,3.0,0.375,4.0,0.625,0.0
413418,Solo,Hotel & Business Focused Travelers,free hotel meal,1371.34,3.0,0.375,3.0,0.625,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,1371.34,3.0,0.375,3.0,0.625,0.0
413658,Family,Hotel & Business Focused Travelers,free hotel meal,1971.08,2.0,0.5,2.0,0.5,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,1971.08,2.0,0.5,2.0,0.5,0.5
414128,Group,VIP High-Frequency Spenders,1 night free hotel plus flight,9435.483333333334,4.0,0.4444444444444444,8.0,0.5555555555555556,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,9435.483333333334,4.0,0.4444444444444444,8.0,0.5555555555555556,0.0
415282,Group,Hotel & Business Focused Travelers,free hotel meal,7455.759999999999,2.0,0.25,5.0,0.75,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,7455.759999999999,2.0,0.25,5.0,0.75,0.0
415381,Solo,Hotel & Business Focused Travelers,free hotel meal,1456.0166666666669,3.0,0.375,4.0,0.625,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,1456.0166666666669,3.0,0.375,4.0,0.625,0.0
415581,Solo,High-Intent Browsers & Spenders,no cancellation fees,4155.54,3.0,0.375,6.0,0.625,0.6666666666666666,3,High-Intent Browsers & Spenders,no cancellation fees,4155.54,3.0,0.375,6.0,0.625,0.6666666666666666
416319,Solo,High-Intent Browsers & Spenders,no cancellation fees,374.2,2.0,0.25,1.0,0.75,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,374.2,2.0,0.25,1.0,0.75,0.5
416580,Solo,Baseline Travelers,exclusive discounts,3212.7,4.0,0.75,6.0,0.25,0.25,4,Baseline Travelers,exclusive discounts,3212.7,4.0,0.75,6.0,0.25,0.25
417679,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,6213.623,5.0,0.625,8.0,0.375,0.2,0,VIP High-Frequency Spenders,1 night free hotel plus flight,6213.623,5.0,0.625,8.0,0.375,0.2
418329,Family,High-Intent Browsers & Spenders,no cancellation fees,3716.674,3.0,0.375,6.0,0.625,0.6666666666666666,3,High-Intent Browsers & Spenders,no cancellation fees,3716.674,3.0,0.375,6.0,0.625,0.6666666666666666
418488,Solo,High-Intent Browsers & Spenders,no cancellation fees,5022.2,4.0,0.5,7.0,0.5,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,5022.2,4.0,0.5,7.0,0.5,0.5
418692,Group,Hotel & Business Focused Travelers,free hotel meal,2255.426,2.0,0.4,2.0,0.6,0.5,2,Group & Family Travelers / Heavy Baggage,free checked bags,2255.426,2.0,0.4,2.0,0.6,0.5
420648,Family,Baseline Travelers,exclusive discounts,5344.482,3.0,0.375,6.0,0.625,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,5344.482,3.0,0.375,6.0,0.625,0.0
420669,Family,Hotel & Business Focused Travelers,free hotel meal,2760.3,2.0,0.75,3.0,0.25,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,2760.3,2.0,0.75,3.0,0.25,0.0
421247,Family,Baseline Travelers,exclusive discounts,3006.08,4.0,0.5,6.0,0.5,0.25,4,Baseline Travelers,exclusive discounts,3006.08,4.0,0.5,6.0,0.5,0.25
421515,Solo,Baseline Travelers,exclusive discounts,1701.25,2.0,0.25,1.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,1701.25,2.0,0.25,1.0,0.75,0.0
421666,Family,Hotel & Business Focused Travelers,free hotel meal,1169.34,1.0,0.375,1.0,0.625,1.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,1169.34,1.0,0.375,1.0,0.625,1.0
421700,Family,Baseline Travelers,exclusive discounts,4782.843999999999,3.0,0.375,6.0,0.625,0.0,1,Hotel & Business Focused Travelers,free hotel meal,4782.843999999999,3.0,0.375,6.0,0.625,0.0
421870,Family,Hotel & Business Focused Travelers,free hotel meal,45790.682,3.0,0.375,7.0,0.625,0.3333333333333333,2,Group & Family Travelers / Heavy Baggage,free checked bags,45790.682,3.0,0.375,7.0,0.625,0.3333333333333333
422066,Family,VIP High-Frequency Spenders,1 night free hotel plus flight,6158.33,4.0,0.5,8.0,0.5,0.5,0,VIP High-Frequency Spenders,1 night free hotel plus flight,6158.33,4.0,0.5,8.0,0.5,0.5
422668,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
423042,Family,Baseline Travelers,exclusive discounts,3043.0,5.0,0.875,7.0,0.125,0.2,4,Baseline Travelers,exclusive discounts,3043.0,5.0,0.875,7.0,0.125,0.2
423413,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,10760.0,1.0,0.125,5.0,0.875,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,10760.0,1.0,0.125,5.0,0.875,0.0
424553,Solo,Hotel & Business Focused Travelers,free hotel meal,2584.7,3.0,0.375,5.0,0.625,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,2584.7,3.0,0.375,5.0,0.625,0.0
425632,Solo,Baseline Travelers,exclusive discounts,4057.96,3.0,0.375,6.0,0.625,0.0,1,Hotel & Business Focused Travelers,free hotel meal,4057.96,3.0,0.375,6.0,0.625,0.0
425653,Family,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
425953,Group,Hotel & Business Focused Travelers,free hotel meal,2807.501,4.0,0.5,6.0,0.5,0.25,2,Group & Family Travelers / Heavy Baggage,free checked bags,2807.501,4.0,0.5,6.0,0.5,0.25
425966,Solo,Baseline Travelers,exclusive discounts,3009.34,2.0,0.25,2.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,3009.34,2.0,0.25,2.0,0.75,0.0
426478,Solo,Baseline Travelers,exclusive discounts,963.9,1.0,0.375,1.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,963.9,1.0,0.375,1.0,0.625,0.0
427426,Solo,Baseline Travelers,exclusive discounts,1591.3000000000002,3.0,0.375,3.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,1591.3000000000002,3.0,0.375,3.0,0.625,0.0
427506,Family,High-Intent Browsers & Spenders,no cancellation fees,750.0900000000001,2.0,0.5,1.0,0.5,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,750.09,2.0,0.5,1.0,0.5,0.5
428056,Solo,VIP High-Frequency Spenders,1 night free hotel plus flight,6361.54,4.0,0.5,7.0,0.5,0.25,0,VIP High-Frequency Spenders,1 night free hotel plus flight,6361.54,4.0,0.5,7.0,0.5,0.25
428552,Solo,High-Intent Browsers & Spenders,no cancellation fees,1994.875,2.0,0.25,2.0,0.75,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,1994.875,2.0,0.25,2.0,0.75,0.5
428858,Solo,Hotel & Business Focused Travelers,free hotel meal,5450.02,2.0,0.5,5.0,0.5,0.0,1,Hotel & Business Focused Travelers,free hotel meal,5450.02,2.0,0.5,5.0,0.5,0.0
429345,Family,Group & Family Travelers / Heavy Baggage,free checked bags,714.0,1.0,0.125,1.0,0.875,0.0,4,Baseline Travelers,exclusive discounts,714.0,1.0,0.125,1.0,0.875,0.0
429375,Solo,Hotel & Business Focused Travelers,free hotel meal,1507.46,2.0,0.5,1.0,0.5,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,1507.46,2.0,0.5,1.0,0.5,0.5
430722,Solo,Hotel & Business Focused Travelers,free hotel meal,1595.1280000000002,2.0,0.5,2.0,0.5,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,1595.1280000000002,2.0,0.5,2.0,0.5,0.0
431144,Solo,High-Intent Browsers & Spenders,no cancellation fees,1943.64,2.0,0.25,2.0,0.75,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,1943.64,2.0,0.25,2.0,0.75,0.5
431337,Solo,Hotel & Business Focused Travelers,free hotel meal,3876.32,3.0,0.375,5.0,0.625,0.3333333333333333,2,Group & Family Travelers / Heavy Baggage,free checked bags,3876.32,3.0,0.375,5.0,0.625,0.3333333333333333
431602,Solo,Baseline Travelers,exclusive discounts,4488.216,2.0,0.5,3.0,0.5,0.0,1,Hotel & Business Focused Travelers,free hotel meal,4488.216,2.0,0.5,3.0,0.5,0.0
431746,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,1307.4199999999998,1.0,0.125,1.0,0.875,0.0,4,Baseline Travelers,exclusive discounts,1307.4199999999998,1.0,0.125,1.0,0.875,0.0
431899,Solo,Baseline Travelers,exclusive discounts,0.0,0.0,0.25,,0.75,0.0,4,Baseline Travelers,exclusive discounts,0.0,0.0,0.25,,0.75,
431912,Family,Group & Family Travelers / Heavy Baggage,free checked bags,591.78,1.0,0.125,1.0,0.875,0.0,1,Hotel & Business Focused Travelers,free hotel meal,591.78,1.0,0.125,1.0,0.875,0.0
432333,Family,Hotel & Business Focused Travelers,free hotel meal,2490.7200000000003,2.0,0.25,3.0,0.75,0.5,2,Group & Family Travelers / Heavy Baggage,free checked bags,2490.7200000000003,2.0,0.25,3.0,0.75,0.5
432637,Family,High-Intent Browsers & Spenders,no cancellation fees,3587.3999999999996,3.0,0.375,5.0,0.625,0.6666666666666666,3,High-Intent Browsers & Spenders,no cancellation fees,3587.4,3.0,0.375,5.0,0.625,0.6666666666666666
432941,Group,VIP High-Frequency Spenders,1 night free hotel plus flight,9517.44,4.0,0.5,8.0,0.5,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,9517.44,4.0,0.5,8.0,0.5,0.0
433080,Solo,Baseline Travelers,exclusive discounts,4313.02,4.0,0.5,7.0,0.5,0.0,1,Hotel & Business Focused Travelers,free hotel meal,4313.02,4.0,0.5,7.0,0.5,0.0
433339,Family,Hotel & Business Focused Travelers,free hotel meal,2339.28,2.0,0.25,3.0,0.75,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,2339.28,2.0,0.25,3.0,0.75,0.0
433905,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,3920.0,1.0,0.125,4.0,0.875,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,3920.0,1.0,0.125,4.0,0.875,0.0
434238,Family,High-Intent Browsers & Spenders,no cancellation fees,237.83999999999995,2.0,0.25,1.0,0.75,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,237.83999999999995,2.0,0.25,1.0,0.75,0.5
434623,Solo,High-Intent Browsers & Spenders,no cancellation fees,3119.894,3.0,0.625,5.0,0.375,0.3333333333333333,3,High-Intent Browsers & Spenders,no cancellation fees,3119.894,3.0,0.625,5.0,0.375,0.3333333333333333
435231,Solo,Hotel & Business Focused Travelers,free hotel meal,1021.76,2.0,0.2222222222222222,1.0,0.7777777777777778,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,1021.76,2.0,0.2222222222222222,1.0,0.7777777777777778,0.0
435596,Solo,Baseline Travelers,exclusive discounts,2498.8599999999997,2.0,0.25,2.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,2498.86,2.0,0.25,2.0,0.75,0.0
435669,Family,Baseline Travelers,exclusive discounts,3120.48,2.0,0.25,2.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,3120.48,2.0,0.25,2.0,0.75,0.0
435837,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,1848.0,1.0,0.125,2.0,0.875,0.0,4,Baseline Travelers,exclusive discounts,1848.0,1.0,0.125,2.0,0.875,0.0
435882,Solo,High-Intent Browsers & Spenders,no cancellation fees,2494.46,2.0,0.4444444444444444,2.0,0.5555555555555556,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,2494.46,2.0,0.4444444444444444,2.0,0.5555555555555556,0.5
436320,Family,Baseline Travelers,exclusive discounts,1306.074,2.0,0.25,1.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,1306.074,2.0,0.25,1.0,0.75,0.0
436894,Solo,Baseline Travelers,exclusive discounts,1401.715,2.0,0.25,2.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,1401.715,2.0,0.25,2.0,0.75,0.0
437069,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,5914.92,5.0,0.625,8.0,0.375,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,5914.92,5.0,0.625,8.0,0.375,0.0
437162,Solo,Hotel & Business Focused Travelers,free hotel meal,1346.5300000000002,1.0,0.375,1.0,0.625,1.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,1346.5300000000002,1.0,0.375,1.0,0.625,1.0
437251,Solo,High-Intent Browsers & Spenders,no cancellation fees,2455.24,3.0,0.375,4.0,0.625,0.6666666666666666,3,High-Intent Browsers & Spenders,no cancellation fees,2455.24,3.0,0.375,4.0,0.625,0.6666666666666666
437539,Business,Baseline Travelers,exclusive discounts,4534.3,5.0,0.625,7.0,0.375,0.2,0,VIP High-Frequency Spenders,1 night free hotel plus flight,4534.3,5.0,0.625,7.0,0.375,0.2
437549,Solo,Hotel & Business Focused Travelers,free hotel meal,2919.7,3.0,0.375,4.0,0.625,0.3333333333333333,2,Group & Family Travelers / Heavy Baggage,free checked bags,2919.7,3.0,0.375,4.0,0.625,0.3333333333333333
438189,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,6185.76,6.0,0.6666666666666666,8.0,0.3333333333333333,0.6666666666666666,0,VIP High-Frequency Spenders,1 night free hotel plus flight,6185.76,6.0,0.6666666666666666,8.0,0.3333333333333333,0.6666666666666666
438406,Solo,VIP High-Frequency Spenders,1 night free hotel plus flight,6028.641,4.0,0.5,7.0,0.5,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,6028.641,4.0,0.5,7.0,0.5,0.0
438551,Family,Baseline Travelers,exclusive discounts,451.5,2.0,0.5,1.0,0.5,0.0,4,Baseline Travelers,exclusive discounts,451.5,2.0,0.5,1.0,0.5,0.0
438596,Solo,Hotel & Business Focused Travelers,free hotel meal,1567.264,2.0,0.25,2.0,0.75,0.5,2,Group & Family Travelers / Heavy Baggage,free checked bags,1567.264,2.0,0.25,2.0,0.75,0.5
438839,Family,High-Intent Browsers & Spenders,no cancellation fees,3892.9566666666665,3.0,0.375,6.0,0.625,0.3333333333333333,3,High-Intent Browsers & Spenders,no cancellation fees,3892.9566666666665,3.0,0.375,6.0,0.625,0.3333333333333333
438937,Solo,Baseline Travelers,exclusive discounts,1926.01,2.0,0.25,2.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,1926.01,2.0,0.25,2.0,0.75,0.0
438985,Solo,High-Intent Browsers & Spenders,no cancellation fees,3147.577,2.0,0.5,2.0,0.5,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,3147.577,2.0,0.5,2.0,0.5,0.5
438995,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
439052,Solo,VIP High-Frequency Spenders,1 night free hotel plus flight,6585.084,4.0,0.4444444444444444,8.0,0.5555555555555556,0.75,3,High-Intent Browsers & Spenders,no cancellation fees,6585.084,4.0,0.4444444444444444,8.0,0.5555555555555556,0.75
439120,Solo,High-Intent Browsers & Spenders,no cancellation fees,1679.52,2.0,0.25,1.0,0.75,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,1679.5200000000002,2.0,0.25,1.0,0.75,0.5
439363,Solo,Baseline Travelers,exclusive discounts,3319.6,4.0,0.5,6.0,0.5,0.25,4,Baseline Travelers,exclusive discounts,3319.6,4.0,0.5,6.0,0.5,0.25
440212,Family,Group & Family Travelers / Heavy Baggage,free checked bags,1157.624,1.0,0.125,1.0,0.875,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,1157.624,1.0,0.125,1.0,0.875,0.0
440655,Family,High-Intent Browsers & Spenders,no cancellation fees,3114.56,3.0,0.375,5.0,0.625,0.3333333333333333,3,High-Intent Browsers & Spenders,no cancellation fees,3114.56,3.0,0.375,5.0,0.625,0.3333333333333333
441200,Family,Hotel & Business Focused Travelers,free hotel meal,1678.48,3.0,0.375,3.0,0.625,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,1678.48,3.0,0.375,3.0,0.625,0.0
441205,Family,Baseline Travelers,exclusive discounts,1595.48,2.0,0.25,1.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,1595.48,2.0,0.25,1.0,0.75,0.0
441448,Family,Group & Family Travelers / Heavy Baggage,free checked bags,1852.08,1.0,0.125,2.0,0.875,0.0,1,Hotel & Business Focused Travelers,free hotel meal,1852.08,1.0,0.125,2.0,0.875,0.0
441457,Solo,High-Intent Browsers & Spenders,no cancellation fees,3585.876,3.0,0.375,6.0,0.625,0.0,3,High-Intent Browsers & Spenders,no cancellation fees,3585.876,3.0,0.375,6.0,0.625,0.0
441982,Business,Baseline Travelers,exclusive discounts,4536.2454,5.0,0.625,8.0,0.375,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,4536.2454,5.0,0.625,8.0,0.375,0.0
442484,Solo,Baseline Travelers,exclusive discounts,1514.834,3.0,0.375,3.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,1514.834,3.0,0.375,3.0,0.625,0.0
442718,Family,VIP High-Frequency Spenders,1 night free hotel plus flight,6882.659000000001,4.0,0.5,7.0,0.5,0.25,0,VIP High-Frequency Spenders,1 night free hotel plus flight,6882.659000000001,4.0,0.5,7.0,0.5,0.25
442812,Family,Group & Family Travelers / Heavy Baggage,free checked bags,850.0,1.0,0.125,1.0,0.875,0.0,1,Hotel & Business Focused Travelers,free hotel meal,850.0,1.0,0.125,1.0,0.875,0.0
442819,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,1514.38,1.0,0.125,1.0,0.875,0.0,4,Baseline Travelers,exclusive discounts,1514.38,1.0,0.125,1.0,0.875,0.0
442833,Solo,VIP High-Frequency Spenders,1 night free hotel plus flight,6519.4800000000005,4.0,0.5,7.0,0.5,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,6519.4800000000005,4.0,0.5,7.0,0.5,0.0
443305,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,847.4,1.0,0.125,1.0,0.875,0.0,1,Hotel & Business Focused Travelers,free hotel meal,847.4,1.0,0.125,1.0,0.875,0.0
